branching_factor,false_positive_rate,max_elements,total storage,name,num_nodes_visited,nodes_visited,time,leaf_nodes_reached,nodes_per_depth
2,1e-05,1000,455297,Sybil,0,[],0.007794857025146484,[],"[[1], [], [], [], [], [], [], [], [], [], []]"
2,1e-05,1000,455297,Florence,0,[],0.007794857025146484,[],"[[1], [], [], [], [], [], [], [], [], [], []]"
2,1e-05,1000,455297,Katie,0,[],0.007794857025146484,[],"[[1], [], [], [], [], [], [], [], [], [], []]"
2,1e-05,1000,455297,Melida,0,[],0.007794857025146484,[],"[[1], [], [], [], [], [], [], [], [], [], []]"
2,1e-05,1000,455297,Harris,0,[],0.007794857025146484,[],"[[1], [], [], [], [], [], [], [], [], [], []]"
2,1e-05,1000,455297,Mario,0,[],0.007794857025146484,[],"[[1], [], [], [], [], [], [], [], [], [], []]"
2,1e-05,1000,455297,Yolanda,0,[],0.007794857025146484,[],"[[1], [], [], [], [], [], [], [], [], [], []]"
2,1e-05,1000,455297,Dave,0,[],0.007794857025146484,[],"[[1], [], [], [], [], [], [], [], [], [], []]"
2,1e-05,1000,455297,Julio,0,[],0.007794857025146484,[],"[[1], [], [], [], [], [], [], [], [], [], []]"
2,1e-05,1000,455297,Forrest,0,[],0.007794857025146484,[],"[[1], [], [], [], [], [], [], [], [], [], []]"
2,1e-05,1000,455297,Maryanne,0,[],0.007794857025146484,[],"[[1], [], [], [], [], [], [], [], [], [], []]"
2,1e-05,1000,455297,Chang,0,[],0.007794857025146484,[],"[[1], [], [], [], [], [], [], [], [], [], []]"
2,1e-05,1000,455297,Dennise,0,[],0.007794857025146484,[],"[[1], [], [], [], [], [], [], [], [], [], []]"
2,1e-05,1000,455297,Samual,0,[],0.007794857025146484,[],"[[1], [], [], [], [], [], [], [], [], [], []]"
2,1e-05,1000,455297,Zane,0,[],0.007794857025146484,[],"[[1], [], [], [], [], [], [], [], [], [], []]"
2,1e-05,1000,455297,Cora,0,[],0.007794857025146484,[],"[[1], [], [], [], [], [], [], [], [], [], []]"
2,1e-05,1000,455297,Ida,0,[],0.007794857025146484,[],"[[1], [], [], [], [], [], [], [], [], [], []]"
2,1e-05,1000,455297,Pedro,0,[],0.007794857025146484,[],"[[1], [], [], [], [], [], [], [], [], [], []]"
2,1e-06,1000,546364,Jody,0,[],0.008043050765991211,[],"[[1], [], [], [], [], [], [], [], [], [], []]"
2,1e-06,1000,546364,Colleen,0,[],0.008043050765991211,[],"[[1], [], [], [], [], [], [], [], [], [], []]"
2,1e-06,1000,546364,Greg,0,[],0.008043050765991211,[],"[[1], [], [], [], [], [], [], [], [], [], []]"
2,1e-06,1000,546364,Tomas,0,[],0.008043050765991211,[],"[[1], [], [], [], [], [], [], [], [], [], []]"
2,1e-06,1000,546364,Chelsie,0,[],0.008043050765991211,[],"[[1], [], [], [], [], [], [], [], [], [], []]"
2,1e-06,1000,546364,Jon,0,[],0.008043050765991211,[],"[[1], [], [], [], [], [], [], [], [], [], []]"
2,1e-06,1000,546364,Agnes,0,[],0.008043050765991211,[],"[[1], [], [], [], [], [], [], [], [], [], []]"
2,1e-06,1000,546364,Harriet,0,[],0.008043050765991211,[],"[[1], [], [], [], [], [], [], [], [], [], []]"
2,1e-06,1000,546364,Sherrie,0,[],0.008043050765991211,[],"[[1], [], [], [], [], [], [], [], [], [], []]"
2,1e-06,1000,546364,Carolina,0,[],0.008043050765991211,[],"[[1], [], [], [], [], [], [], [], [], [], []]"
2,1e-06,1000,546364,Annie,0,[],0.008043050765991211,[],"[[1], [], [], [], [], [], [], [], [], [], []]"
2,1e-06,1000,546364,Lauretta,0,[],0.008043050765991211,[],"[[1], [], [], [], [], [], [], [], [], [], []]"
2,1e-06,1000,546364,Leota,0,[],0.008043050765991211,[],"[[1], [], [], [], [], [], [], [], [], [], []]"
2,1e-06,1000,546364,Darron,0,[],0.008043050765991211,[],"[[1], [], [], [], [], [], [], [], [], [], []]"
2,1e-06,1000,546364,Kristine,0,[],0.008043050765991211,[],"[[1], [], [], [], [], [], [], [], [], [], []]"
2,1e-06,1000,546364,Jenette,0,[],0.008043050765991211,[],"[[1], [], [], [], [], [], [], [], [], [], []]"
2,1e-06,1000,546364,Rueben,0,[],0.008043050765991211,[],"[[1], [], [], [], [], [], [], [], [], [], []]"
2,1e-06,1000,546364,Emiko,0,[],0.008043050765991211,[],"[[1], [], [], [], [], [], [], [], [], [], []]"
2,1e-06,1000,546364,Harry,0,[],0.008043050765991211,[],"[[1], [], [], [], [], [], [], [], [], [], []]"
2,1e-06,1000,546364,Phyllis,0,[],0.008043050765991211,[],"[[1], [], [], [], [], [], [], [], [], [], []]"
2,1e-06,1000,546364,Hanna,0,[],0.008043050765991211,[],"[[1], [], [], [], [], [], [], [], [], [], []]"
2,1e-06,1000,546364,Phyllis,0,[],0.008043050765991211,[],"[[1], [], [], [], [], [], [], [], [], [], []]"
2,1e-06,1000,546364,Keisha,0,[],0.008043050765991211,[],"[[1], [], [], [], [], [], [], [], [], [], []]"
2,1e-06,1000,546364,Kerry,0,[],0.008043050765991211,[],"[[1], [], [], [], [], [], [], [], [], [], []]"
2,1e-06,1000,546364,Neal,0,[],0.008043050765991211,[],"[[1], [], [], [], [], [], [], [], [], [], []]"
2,1e-06,1000,546364,Rosario,0,[],0.008043050765991211,[],"[[1], [], [], [], [], [], [], [], [], [], []]"
2,1e-06,1000,546364,Ida,0,[],0.008043050765991211,[],"[[1], [], [], [], [], [], [], [], [], [], []]"
2,1e-06,1000,546364,Mario,0,[],0.008043050765991211,[],"[[1], [], [], [], [], [], [], [], [], [], []]"
2,1e-06,1000,546364,Harry,0,[],0.008043050765991211,[],"[[1], [], [], [], [], [], [], [], [], [], []]"
2,1e-06,1000,546364,Foster,0,[],0.008043050765991211,[],"[[1], [], [], [], [], [], [], [], [], [], []]"
2,1e-06,1000,546364,Roderick,0,[],0.008043050765991211,[],"[[1], [], [], [], [], [], [], [], [], [], []]"
2,1e-06,1000,546364,Emerita,0,[],0.008043050765991211,[],"[[1], [], [], [], [], [], [], [], [], [], []]"
2,1e-06,1000,546364,Sybil,0,[],0.008043050765991211,[],"[[1], [], [], [], [], [], [], [], [], [], []]"
2,1e-06,1000,546364,Florence,0,[],0.008043050765991211,[],"[[1], [], [], [], [], [], [], [], [], [], []]"
2,1e-06,1000,546364,Katie,0,[],0.008043050765991211,[],"[[1], [], [], [], [], [], [], [], [], [], []]"
2,1e-06,1000,546364,Melida,0,[],0.008043050765991211,[],"[[1], [], [], [], [], [], [], [], [], [], []]"
2,1e-06,1000,546364,Harris,0,[],0.008043050765991211,[],"[[1], [], [], [], [], [], [], [], [], [], []]"
2,1e-06,1000,546364,Mario,0,[],0.008043050765991211,[],"[[1], [], [], [], [], [], [], [], [], [], []]"
2,1e-06,1000,546364,Yolanda,0,[],0.008043050765991211,[],"[[1], [], [], [], [], [], [], [], [], [], []]"
2,1e-06,1000,546364,Dave,0,[],0.008043050765991211,[],"[[1], [], [], [], [], [], [], [], [], [], []]"
2,1e-06,1000,546364,Julio,0,[],0.008043050765991211,[],"[[1], [], [], [], [], [], [], [], [], [], []]"
2,1e-06,1000,546364,Forrest,0,[],0.008043050765991211,[],"[[1], [], [], [], [], [], [], [], [], [], []]"
2,1e-06,1000,546364,Maryanne,0,[],0.008043050765991211,[],"[[1], [], [], [], [], [], [], [], [], [], []]"
2,1e-06,1000,546364,Chang,0,[],0.008043050765991211,[],"[[1], [], [], [], [], [], [], [], [], [], []]"
2,1e-06,1000,546364,Dennise,0,[],0.008043050765991211,[],"[[1], [], [], [], [], [], [], [], [], [], []]"
2,1e-06,1000,546364,Samual,0,[],0.008043050765991211,[],"[[1], [], [], [], [], [], [], [], [], [], []]"
2,1e-06,1000,546364,Zane,0,[],0.008043050765991211,[],"[[1], [], [], [], [], [], [], [], [], [], []]"
2,1e-06,1000,546364,Cora,0,[],0.008043050765991211,[],"[[1], [], [], [], [], [], [], [], [], [], []]"
2,1e-06,1000,546364,Ida,0,[],0.008043050765991211,[],"[[1], [], [], [], [], [], [], [], [], [], []]"
2,1e-06,1000,546364,Pedro,0,[],0.008043050765991211,[],"[[1], [], [], [], [], [], [], [], [], [], []]"
3,0.1,1000,67102,Jody,0,[],0.012128829956054688,[],"[[2], [], [], [], [], [], [], []]"
3,0.1,1000,67102,Colleen,0,[],0.012128829956054688,[],"[[2], [], [], [], [], [], [], []]"
3,0.1,1000,67102,Greg,0,[],0.012128829956054688,[],"[[2], [], [], [], [], [], [], []]"
3,0.1,1000,67102,Tomas,0,[],0.012128829956054688,[],"[[2], [], [], [], [], [], [], []]"
3,0.1,1000,67102,Chelsie,0,[],0.012128829956054688,[],"[[2], [], [], [], [], [], [], []]"
3,0.1,1000,67102,Jon,0,[],0.012128829956054688,[],"[[2], [], [], [], [], [], [], []]"
3,0.1,1000,67102,Agnes,0,[],0.012128829956054688,[],"[[2], [], [], [], [], [], [], []]"
3,0.1,1000,67102,Harriet,0,[],0.012128829956054688,[],"[[2], [], [], [], [], [], [], []]"
3,0.1,1000,67102,Sherrie,0,[],0.012128829956054688,[],"[[2], [], [], [], [], [], [], []]"
3,0.1,1000,67102,Carolina,0,[],0.012128829956054688,[],"[[2], [], [], [], [], [], [], []]"
3,0.1,1000,67102,Annie,0,[],0.012128829956054688,[],"[[2], [], [], [], [], [], [], []]"
3,0.1,1000,67102,Lauretta,0,[],0.012128829956054688,[],"[[2], [], [], [], [], [], [], []]"
3,0.1,1000,67102,Leota,0,[],0.012128829956054688,[],"[[2], [], [], [], [], [], [], []]"
3,0.1,1000,67102,Darron,1,[2],0.012128829956054688,[],"[[2], [3, 4, 5], [], [], [], [], [], []]"
3,0.1,1000,67102,Kristine,0,[],0.012128829956054688,[],"[[2], [], [], [], [], [], [], []]"
3,0.1,1000,67102,Jenette,0,[],0.012128829956054688,[],"[[2], [], [], [], [], [], [], []]"
3,0.1,1000,67102,Rueben,0,[],0.012128829956054688,[],"[[2], [], [], [], [], [], [], []]"
3,0.1,1000,67102,Emiko,0,[],0.012128829956054688,[],"[[2], [], [], [], [], [], [], []]"
3,0.1,1000,67102,Harry,0,[],0.012128829956054688,[],"[[2], [], [], [], [], [], [], []]"
3,0.1,1000,67102,Phyllis,1,[2],0.012128829956054688,[],"[[2], [3, 4, 5], [], [], [], [], [], []]"
3,0.1,1000,67102,Hanna,0,[],0.012128829956054688,[],"[[2], [], [], [], [], [], [], []]"
3,0.1,1000,67102,Phyllis,1,[2],0.012128829956054688,[],"[[2], [3, 4, 5], [], [], [], [], [], []]"
3,0.1,1000,67102,Keisha,0,[],0.012128829956054688,[],"[[2], [], [], [], [], [], [], []]"
3,0.1,1000,67102,Kerry,0,[],0.012128829956054688,[],"[[2], [], [], [], [], [], [], []]"
3,0.1,1000,67102,Neal,0,[],0.012128829956054688,[],"[[2], [], [], [], [], [], [], []]"
3,0.1,1000,67102,Rosario,0,[],0.012128829956054688,[],"[[2], [], [], [], [], [], [], []]"
3,0.1,1000,67102,Ida,0,[],0.012128829956054688,[],"[[2], [], [], [], [], [], [], []]"
3,0.1,1000,67102,Mario,0,[],0.012128829956054688,[],"[[2], [], [], [], [], [], [], []]"
3,0.1,1000,67102,Harry,0,[],0.012128829956054688,[],"[[2], [], [], [], [], [], [], []]"
3,0.1,1000,67102,Foster,0,[],0.012128829956054688,[],"[[2], [], [], [], [], [], [], []]"
3,0.1,1000,67102,Roderick,0,[],0.012128829956054688,[],"[[2], [], [], [], [], [], [], []]"
3,0.1,1000,67102,Emerita,0,[],0.012128829956054688,[],"[[2], [], [], [], [], [], [], []]"
3,0.1,1000,67102,Sybil,0,[],0.012128829956054688,[],"[[2], [], [], [], [], [], [], []]"
3,0.1,1000,67102,Florence,0,[],0.012128829956054688,[],"[[2], [], [], [], [], [], [], []]"
3,0.1,1000,67102,Katie,0,[],0.012128829956054688,[],"[[2], [], [], [], [], [], [], []]"
3,0.1,1000,67102,Melida,1,[2],0.012128829956054688,[],"[[2], [3, 4, 5], [], [], [], [], [], []]"
3,0.1,1000,67102,Harris,0,[],0.012128829956054688,[],"[[2], [], [], [], [], [], [], []]"
3,0.1,1000,67102,Mario,0,[],0.012128829956054688,[],"[[2], [], [], [], [], [], [], []]"
3,0.1,1000,67102,Yolanda,0,[],0.012128829956054688,[],"[[2], [], [], [], [], [], [], []]"
3,0.1,1000,67102,Dave,0,[],0.012128829956054688,[],"[[2], [], [], [], [], [], [], []]"
3,0.1,1000,67102,Julio,0,[],0.012128829956054688,[],"[[2], [], [], [], [], [], [], []]"
3,0.1,1000,67102,Forrest,0,[],0.012128829956054688,[],"[[2], [], [], [], [], [], [], []]"
3,0.1,1000,67102,Maryanne,0,[],0.012128829956054688,[],"[[2], [], [], [], [], [], [], []]"
3,0.1,1000,67102,Chang,0,[],0.012128829956054688,[],"[[2], [], [], [], [], [], [], []]"
3,0.1,1000,67102,Dennise,0,[],0.012128829956054688,[],"[[2], [], [], [], [], [], [], []]"
3,0.1,1000,67102,Samual,0,[],0.012128829956054688,[],"[[2], [], [], [], [], [], [], []]"
3,0.1,1000,67102,Zane,0,[],0.012128829956054688,[],"[[2], [], [], [], [], [], [], []]"
3,0.1,1000,67102,Cora,0,[],0.012128829956054688,[],"[[2], [], [], [], [], [], [], []]"
3,0.1,1000,67102,Ida,0,[],0.012128829956054688,[],"[[2], [], [], [], [], [], [], []]"
3,0.1,1000,67102,Pedro,0,[],0.012128829956054688,[],"[[2], [], [], [], [], [], [], []]"
3,0.01,1000,134204,Jody,0,[],0.012346267700195312,[],"[[2], [], [], [], [], [], [], []]"
3,0.01,1000,134204,Colleen,0,[],0.012346267700195312,[],"[[2], [], [], [], [], [], [], []]"
3,0.01,1000,134204,Greg,0,[],0.012346267700195312,[],"[[2], [], [], [], [], [], [], []]"
3,0.01,1000,134204,Tomas,0,[],0.012346267700195312,[],"[[2], [], [], [], [], [], [], []]"
3,0.01,1000,134204,Chelsie,0,[],0.012346267700195312,[],"[[2], [], [], [], [], [], [], []]"
3,0.01,1000,134204,Jon,0,[],0.012346267700195312,[],"[[2], [], [], [], [], [], [], []]"
3,0.01,1000,134204,Agnes,0,[],0.012346267700195312,[],"[[2], [], [], [], [], [], [], []]"
3,0.01,1000,134204,Harriet,0,[],0.012346267700195312,[],"[[2], [], [], [], [], [], [], []]"
3,0.01,1000,134204,Sherrie,0,[],0.012346267700195312,[],"[[2], [], [], [], [], [], [], []]"
3,0.01,1000,134204,Carolina,0,[],0.012346267700195312,[],"[[2], [], [], [], [], [], [], []]"
3,0.01,1000,134204,Annie,0,[],0.012346267700195312,[],"[[2], [], [], [], [], [], [], []]"
3,0.01,1000,134204,Lauretta,0,[],0.012346267700195312,[],"[[2], [], [], [], [], [], [], []]"
3,0.01,1000,134204,Leota,0,[],0.012346267700195312,[],"[[2], [], [], [], [], [], [], []]"
3,0.01,1000,134204,Darron,0,[],0.012346267700195312,[],"[[2], [], [], [], [], [], [], []]"
3,0.01,1000,134204,Kristine,0,[],0.012346267700195312,[],"[[2], [], [], [], [], [], [], []]"
3,0.01,1000,134204,Jenette,0,[],0.012346267700195312,[],"[[2], [], [], [], [], [], [], []]"
3,0.01,1000,134204,Rueben,0,[],0.012346267700195312,[],"[[2], [], [], [], [], [], [], []]"
3,0.01,1000,134204,Emiko,0,[],0.012346267700195312,[],"[[2], [], [], [], [], [], [], []]"
3,0.01,1000,134204,Harry,0,[],0.012346267700195312,[],"[[2], [], [], [], [], [], [], []]"
3,0.01,1000,134204,Phyllis,0,[],0.012346267700195312,[],"[[2], [], [], [], [], [], [], []]"
3,0.01,1000,134204,Hanna,0,[],0.012346267700195312,[],"[[2], [], [], [], [], [], [], []]"
3,0.01,1000,134204,Phyllis,0,[],0.012346267700195312,[],"[[2], [], [], [], [], [], [], []]"
3,0.01,1000,134204,Keisha,0,[],0.012346267700195312,[],"[[2], [], [], [], [], [], [], []]"
3,0.01,1000,134204,Kerry,0,[],0.012346267700195312,[],"[[2], [], [], [], [], [], [], []]"
3,0.01,1000,134204,Neal,0,[],0.012346267700195312,[],"[[2], [], [], [], [], [], [], []]"
3,0.01,1000,134204,Rosario,0,[],0.012346267700195312,[],"[[2], [], [], [], [], [], [], []]"
3,0.01,1000,134204,Ida,0,[],0.012346267700195312,[],"[[2], [], [], [], [], [], [], []]"
3,0.01,1000,134204,Mario,0,[],0.012346267700195312,[],"[[2], [], [], [], [], [], [], []]"
3,0.01,1000,134204,Harry,0,[],0.012346267700195312,[],"[[2], [], [], [], [], [], [], []]"
3,0.01,1000,134204,Foster,0,[],0.012346267700195312,[],"[[2], [], [], [], [], [], [], []]"
3,0.01,1000,134204,Roderick,0,[],0.012346267700195312,[],"[[2], [], [], [], [], [], [], []]"
3,0.01,1000,134204,Emerita,0,[],0.012346267700195312,[],"[[2], [], [], [], [], [], [], []]"
3,0.01,1000,134204,Sybil,0,[],0.012346267700195312,[],"[[2], [], [], [], [], [], [], []]"
3,0.01,1000,134204,Florence,0,[],0.012346267700195312,[],"[[2], [], [], [], [], [], [], []]"
3,0.01,1000,134204,Katie,0,[],0.012346267700195312,[],"[[2], [], [], [], [], [], [], []]"
3,0.01,1000,134204,Melida,0,[],0.012346267700195312,[],"[[2], [], [], [], [], [], [], []]"
3,0.01,1000,134204,Harris,0,[],0.012346267700195312,[],"[[2], [], [], [], [], [], [], []]"
3,0.01,1000,134204,Mario,0,[],0.012346267700195312,[],"[[2], [], [], [], [], [], [], []]"
3,0.01,1000,134204,Yolanda,0,[],0.012346267700195312,[],"[[2], [], [], [], [], [], [], []]"
3,0.01,1000,134204,Dave,0,[],0.012346267700195312,[],"[[2], [], [], [], [], [], [], []]"
3,0.01,1000,134204,Julio,0,[],0.012346267700195312,[],"[[2], [], [], [], [], [], [], []]"
3,0.01,1000,134204,Forrest,0,[],0.012346267700195312,[],"[[2], [], [], [], [], [], [], []]"
3,0.01,1000,134204,Maryanne,0,[],0.012346267700195312,[],"[[2], [], [], [], [], [], [], []]"
3,0.01,1000,134204,Chang,0,[],0.012346267700195312,[],"[[2], [], [], [], [], [], [], []]"
3,0.01,1000,134204,Dennise,0,[],0.012346267700195312,[],"[[2], [], [], [], [], [], [], []]"
3,0.01,1000,134204,Samual,0,[],0.012346267700195312,[],"[[2], [], [], [], [], [], [], []]"
3,0.01,1000,134204,Zane,0,[],0.012346267700195312,[],"[[2], [], [], [], [], [], [], []]"
3,0.01,1000,134204,Cora,0,[],0.012346267700195312,[],"[[2], [], [], [], [], [], [], []]"
3,0.01,1000,134204,Ida,0,[],0.012346267700195312,[],"[[2], [], [], [], [], [], [], []]"
3,0.01,1000,134204,Pedro,0,[],0.012346267700195312,[],"[[2], [], [], [], [], [], [], []]"
3,0.001,1000,201292,Jody,0,[],0.012360095977783203,[],"[[2], [], [], [], [], [], [], []]"
3,0.001,1000,201292,Colleen,0,[],0.012360095977783203,[],"[[2], [], [], [], [], [], [], []]"
3,0.001,1000,201292,Greg,0,[],0.012360095977783203,[],"[[2], [], [], [], [], [], [], []]"
3,0.001,1000,201292,Tomas,0,[],0.012360095977783203,[],"[[2], [], [], [], [], [], [], []]"
3,0.001,1000,201292,Chelsie,0,[],0.012360095977783203,[],"[[2], [], [], [], [], [], [], []]"
3,0.001,1000,201292,Jon,0,[],0.012360095977783203,[],"[[2], [], [], [], [], [], [], []]"
3,0.001,1000,201292,Agnes,0,[],0.012360095977783203,[],"[[2], [], [], [], [], [], [], []]"
3,0.001,1000,201292,Harriet,0,[],0.012360095977783203,[],"[[2], [], [], [], [], [], [], []]"
3,0.001,1000,201292,Sherrie,0,[],0.012360095977783203,[],"[[2], [], [], [], [], [], [], []]"
3,0.001,1000,201292,Carolina,0,[],0.012360095977783203,[],"[[2], [], [], [], [], [], [], []]"
3,0.001,1000,201292,Annie,0,[],0.012360095977783203,[],"[[2], [], [], [], [], [], [], []]"
3,0.001,1000,201292,Lauretta,0,[],0.012360095977783203,[],"[[2], [], [], [], [], [], [], []]"
3,0.001,1000,201292,Leota,0,[],0.012360095977783203,[],"[[2], [], [], [], [], [], [], []]"
3,0.001,1000,201292,Darron,0,[],0.012360095977783203,[],"[[2], [], [], [], [], [], [], []]"
3,0.001,1000,201292,Kristine,0,[],0.012360095977783203,[],"[[2], [], [], [], [], [], [], []]"
3,0.001,1000,201292,Jenette,0,[],0.012360095977783203,[],"[[2], [], [], [], [], [], [], []]"
3,0.001,1000,201292,Rueben,0,[],0.012360095977783203,[],"[[2], [], [], [], [], [], [], []]"
3,0.001,1000,201292,Emiko,0,[],0.012360095977783203,[],"[[2], [], [], [], [], [], [], []]"
3,0.001,1000,201292,Harry,0,[],0.012360095977783203,[],"[[2], [], [], [], [], [], [], []]"
3,0.001,1000,201292,Phyllis,0,[],0.012360095977783203,[],"[[2], [], [], [], [], [], [], []]"
3,0.001,1000,201292,Hanna,0,[],0.012360095977783203,[],"[[2], [], [], [], [], [], [], []]"
3,0.001,1000,201292,Phyllis,0,[],0.012360095977783203,[],"[[2], [], [], [], [], [], [], []]"
3,0.001,1000,201292,Keisha,0,[],0.012360095977783203,[],"[[2], [], [], [], [], [], [], []]"
3,0.001,1000,201292,Kerry,0,[],0.012360095977783203,[],"[[2], [], [], [], [], [], [], []]"
3,0.001,1000,201292,Neal,0,[],0.012360095977783203,[],"[[2], [], [], [], [], [], [], []]"
3,0.001,1000,201292,Rosario,0,[],0.012360095977783203,[],"[[2], [], [], [], [], [], [], []]"
3,0.001,1000,201292,Ida,0,[],0.012360095977783203,[],"[[2], [], [], [], [], [], [], []]"
3,0.001,1000,201292,Mario,0,[],0.012360095977783203,[],"[[2], [], [], [], [], [], [], []]"
3,0.001,1000,201292,Harry,0,[],0.012360095977783203,[],"[[2], [], [], [], [], [], [], []]"
3,0.001,1000,201292,Foster,0,[],0.012360095977783203,[],"[[2], [], [], [], [], [], [], []]"
3,0.001,1000,201292,Roderick,0,[],0.012360095977783203,[],"[[2], [], [], [], [], [], [], []]"
3,0.001,1000,201292,Emerita,0,[],0.012360095977783203,[],"[[2], [], [], [], [], [], [], []]"
3,0.001,1000,201292,Sybil,0,[],0.012360095977783203,[],"[[2], [], [], [], [], [], [], []]"
3,0.001,1000,201292,Florence,0,[],0.012360095977783203,[],"[[2], [], [], [], [], [], [], []]"
3,0.001,1000,201292,Katie,0,[],0.012360095977783203,[],"[[2], [], [], [], [], [], [], []]"
3,0.001,1000,201292,Melida,0,[],0.012360095977783203,[],"[[2], [], [], [], [], [], [], []]"
3,0.001,1000,201292,Harris,0,[],0.012360095977783203,[],"[[2], [], [], [], [], [], [], []]"
3,0.001,1000,201292,Mario,0,[],0.012360095977783203,[],"[[2], [], [], [], [], [], [], []]"
3,0.001,1000,201292,Yolanda,0,[],0.012360095977783203,[],"[[2], [], [], [], [], [], [], []]"
3,0.001,1000,201292,Dave,0,[],0.012360095977783203,[],"[[2], [], [], [], [], [], [], []]"
3,0.001,1000,201292,Julio,0,[],0.012360095977783203,[],"[[2], [], [], [], [], [], [], []]"
3,0.001,1000,201292,Forrest,0,[],0.012360095977783203,[],"[[2], [], [], [], [], [], [], []]"
3,0.001,1000,201292,Maryanne,0,[],0.012360095977783203,[],"[[2], [], [], [], [], [], [], []]"
3,0.001,1000,201292,Chang,0,[],0.012360095977783203,[],"[[2], [], [], [], [], [], [], []]"
3,0.001,1000,201292,Dennise,0,[],0.012360095977783203,[],"[[2], [], [], [], [], [], [], []]"
3,0.001,1000,201292,Samual,0,[],0.012360095977783203,[],"[[2], [], [], [], [], [], [], []]"
3,0.001,1000,201292,Zane,0,[],0.012360095977783203,[],"[[2], [], [], [], [], [], [], []]"
3,0.001,1000,201292,Cora,0,[],0.012360095977783203,[],"[[2], [], [], [], [], [], [], []]"
3,0.001,1000,201292,Ida,0,[],0.012360095977783203,[],"[[2], [], [], [], [], [], [], []]"
3,0.001,1000,201292,Pedro,0,[],0.012360095977783203,[],"[[2], [], [], [], [], [], [], []]"
3,0.0001,1000,268394,Jody,0,[],0.012192010879516602,[],"[[2], [], [], [], [], [], [], []]"
3,0.0001,1000,268394,Colleen,0,[],0.012192010879516602,[],"[[2], [], [], [], [], [], [], []]"
3,0.0001,1000,268394,Greg,0,[],0.012192010879516602,[],"[[2], [], [], [], [], [], [], []]"
3,0.0001,1000,268394,Tomas,0,[],0.012192010879516602,[],"[[2], [], [], [], [], [], [], []]"
3,0.0001,1000,268394,Chelsie,0,[],0.012192010879516602,[],"[[2], [], [], [], [], [], [], []]"
3,0.0001,1000,268394,Jon,0,[],0.012192010879516602,[],"[[2], [], [], [], [], [], [], []]"
3,0.0001,1000,268394,Agnes,0,[],0.012192010879516602,[],"[[2], [], [], [], [], [], [], []]"
3,0.0001,1000,268394,Harriet,0,[],0.012192010879516602,[],"[[2], [], [], [], [], [], [], []]"
3,0.0001,1000,268394,Sherrie,0,[],0.012192010879516602,[],"[[2], [], [], [], [], [], [], []]"
3,0.0001,1000,268394,Carolina,0,[],0.012192010879516602,[],"[[2], [], [], [], [], [], [], []]"
3,0.0001,1000,268394,Annie,0,[],0.012192010879516602,[],"[[2], [], [], [], [], [], [], []]"
3,0.0001,1000,268394,Lauretta,0,[],0.012192010879516602,[],"[[2], [], [], [], [], [], [], []]"
3,0.0001,1000,268394,Leota,0,[],0.012192010879516602,[],"[[2], [], [], [], [], [], [], []]"
3,0.0001,1000,268394,Darron,0,[],0.012192010879516602,[],"[[2], [], [], [], [], [], [], []]"
3,0.0001,1000,268394,Kristine,0,[],0.012192010879516602,[],"[[2], [], [], [], [], [], [], []]"
3,0.0001,1000,268394,Jenette,0,[],0.012192010879516602,[],"[[2], [], [], [], [], [], [], []]"
3,0.0001,1000,268394,Rueben,0,[],0.012192010879516602,[],"[[2], [], [], [], [], [], [], []]"
3,0.0001,1000,268394,Emiko,0,[],0.012192010879516602,[],"[[2], [], [], [], [], [], [], []]"
3,0.0001,1000,268394,Harry,0,[],0.012192010879516602,[],"[[2], [], [], [], [], [], [], []]"
3,0.0001,1000,268394,Phyllis,0,[],0.012192010879516602,[],"[[2], [], [], [], [], [], [], []]"
3,0.0001,1000,268394,Hanna,0,[],0.012192010879516602,[],"[[2], [], [], [], [], [], [], []]"
3,0.0001,1000,268394,Phyllis,0,[],0.012192010879516602,[],"[[2], [], [], [], [], [], [], []]"
3,0.0001,1000,268394,Keisha,0,[],0.012192010879516602,[],"[[2], [], [], [], [], [], [], []]"
3,0.0001,1000,268394,Kerry,0,[],0.012192010879516602,[],"[[2], [], [], [], [], [], [], []]"
3,0.0001,1000,268394,Neal,0,[],0.012192010879516602,[],"[[2], [], [], [], [], [], [], []]"
3,0.0001,1000,268394,Rosario,0,[],0.012192010879516602,[],"[[2], [], [], [], [], [], [], []]"
3,0.0001,1000,268394,Ida,0,[],0.012192010879516602,[],"[[2], [], [], [], [], [], [], []]"
3,0.0001,1000,268394,Mario,0,[],0.012192010879516602,[],"[[2], [], [], [], [], [], [], []]"
3,0.0001,1000,268394,Harry,0,[],0.012192010879516602,[],"[[2], [], [], [], [], [], [], []]"
3,0.0001,1000,268394,Foster,0,[],0.012192010879516602,[],"[[2], [], [], [], [], [], [], []]"
3,0.0001,1000,268394,Roderick,0,[],0.012192010879516602,[],"[[2], [], [], [], [], [], [], []]"
3,0.0001,1000,268394,Emerita,0,[],0.012192010879516602,[],"[[2], [], [], [], [], [], [], []]"
3,0.0001,1000,268394,Sybil,0,[],0.012192010879516602,[],"[[2], [], [], [], [], [], [], []]"
3,0.0001,1000,268394,Florence,0,[],0.012192010879516602,[],"[[2], [], [], [], [], [], [], []]"
3,0.0001,1000,268394,Katie,0,[],0.012192010879516602,[],"[[2], [], [], [], [], [], [], []]"
3,0.0001,1000,268394,Melida,0,[],0.012192010879516602,[],"[[2], [], [], [], [], [], [], []]"
