branching_factor,false_positive_rate,max_elements,total storage,name,num_nodes_visited,nodes_visited,time
3,0.01,1000,134204,Monte,0,[],0.013043880462646484
3,0.01,1000,134204,Lorraine,0,[],0.013043880462646484
3,0.01,1000,134204,Taryn,0,[],0.013043880462646484
3,0.01,1000,134204,Freddie,0,[],0.013043880462646484
3,0.01,1000,134204,Shandra,0,[],0.013043880462646484
3,0.001,1000,201292,Jake,8,"[2, 3, 7, 18, 53, 156, 467, 1399]",0.013110160827636719
3,0.001,1000,201292,Richard,11,"[2, 3, 4, 9, 24, 70, 71, 211, 212, 635, 1904]",0.013306140899658203
3,0.001,1000,201292,Karen,12,"[2, 3, 6, 7, 8, 21, 22, 23, 67, 199, 596, 1785]",0.013318061828613281
3,0.001,1000,201292,Pamela,11,"[2, 3, 8, 21, 22, 23, 66, 67, 199, 595, 1782]",0.013340950012207031
3,0.001,1000,201292,Edwin,9,"[2, 3, 7, 8, 22, 64, 189, 564, 1690]",0.013286828994750977
3,0.001,1000,201292,Antonia,9,"[2, 3, 4, 9, 24, 71, 212, 633, 1898]",0.01336812973022461
3,0.001,1000,201292,Rick,8,"[2, 3, 7, 18, 53, 157, 469, 1404]",0.013182878494262695
3,0.001,1000,201292,Candace,8,"[2, 3, 6, 15, 44, 131, 391, 1172]",0.01328587532043457
3,0.001,1000,201292,Rosa,9,"[2, 3, 4, 9, 25, 72, 214, 640, 1919]",0.013263702392578125
3,0.001,1000,201292,Elizabeth,9,"[2, 3, 4, 9, 25, 72, 213, 637, 1909]",0.013373136520385742
3,0.001,1000,201292,Nicole,9,"[2, 3, 4, 9, 24, 69, 206, 615, 1844]",0.013392925262451172
3,0.001,1000,201292,Reginald,8,"[2, 3, 8, 21, 60, 179, 536, 1606]",0.013038158416748047
3,0.001,1000,201292,Bonnie,9,"[2, 3, 4, 9, 26, 75, 223, 666, 1996]",0.013324975967407227
3,0.001,1000,201292,Thomas,10,"[2, 3, 4, 9, 25, 26, 76, 225, 673, 2016]",0.013023138046264648
3,0.001,1000,201292,Charles,10,"[2, 3, 4, 9, 25, 26, 75, 222, 665, 1993]",0.013501882553100586
3,0.001,1000,201292,Tania,8,"[2, 3, 6, 16, 47, 140, 419, 1255]",0.014196395874023438
3,0.001,1000,201292,Martha,8,"[2, 3, 6, 16, 45, 133, 397, 1189]",0.013773202896118164
3,0.001,1000,201292,Nicolas,8,"[2, 3, 8, 23, 66, 195, 582, 1745]",0.014172792434692383
3,0.001,1000,201292,Steven,10,"[2, 3, 4, 9, 26, 76, 77, 229, 686, 2055]",0.013475179672241211
3,0.001,1000,201292,William,10,"[2, 3, 4, 9, 10, 27, 78, 233, 697, 2088]",0.013361930847167969
3,0.001,1000,201292,Gerald,9,"[2, 3, 4, 9, 25, 74, 220, 657, 1970]",0.013334989547729492
3,0.001,1000,201292,Catherine,9,"[2, 3, 4, 9, 24, 71, 210, 629, 1885]",0.013700008392333984
3,0.001,1000,201292,Grace,8,"[2, 3, 7, 18, 51, 152, 454, 1359]",0.013498067855834961
3,0.001,1000,201292,Antonia,9,"[2, 3, 4, 9, 24, 71, 212, 633, 1898]",0.013474225997924805
3,0.001,1000,201292,John,10,"[2, 3, 4, 9, 25, 26, 76, 225, 674, 2019]",0.013632059097290039
3,0.001,1000,201292,Raquel,8,"[2, 3, 6, 16, 47, 140, 418, 1252]",0.013891220092773438
3,0.001,1000,201292,Ed,8,"[2, 4, 9, 24, 71, 212, 635, 1903]",0.01312875747680664
3,0.001,1000,201292,William,10,"[2, 3, 4, 9, 10, 27, 78, 233, 697, 2088]",0.012940168380737305
3,0.001,1000,201292,Garrett,8,"[2, 3, 6, 15, 43, 127, 378, 1132]",0.012927055358886719
3,0.001,1000,201292,Matthew,9,"[2, 3, 7, 19, 55, 56, 167, 498, 1493]",0.01278996467590332
3,0.001,1000,201292,Fernando,8,"[2, 3, 7, 18, 52, 154, 459, 1374]",0.01285696029663086
3,0.001,1000,201292,Lisa,10,"[2, 3, 4, 9, 25, 26, 76, 227, 679, 2036]",0.012989044189453125
3,0.001,1000,201292,Rosa,9,"[2, 3, 4, 9, 25, 72, 214, 640, 1919]",0.012906074523925781
3,0.001,1000,201292,Harold,9,"[2, 3, 4, 10, 27, 78, 233, 697, 2089]",0.012536048889160156
3,0.001,1000,201292,Kenneth,9,"[2, 3, 6, 15, 16, 46, 135, 404, 1210]",0.012598037719726562
3,0.001,1000,201292,David,11,"[2, 3, 4, 9, 24, 25, 26, 76, 226, 676, 2025]",0.012717008590698242
3,0.001,1000,201292,Lynn,9,"[2, 3, 8, 22, 65, 192, 193, 577, 1730]",0.012935161590576172
3,0.001,1000,201292,Avery,9,"[2, 3, 4, 9, 26, 76, 225, 673, 2017]",0.01438283920288086
3,0.001,1000,201292,Elia,8,"[2, 3, 7, 20, 57, 168, 502, 1503]",0.014055013656616211
3,0.001,1000,201292,Gloria,9,"[2, 3, 4, 9, 26, 75, 222, 665, 1992]",0.013525009155273438
3,0.001,1000,201292,Gwendolyn,8,"[2, 3, 8, 21, 60, 177, 530, 1588]",0.012653827667236328
3,0.001,1000,201292,Betty,9,"[2, 3, 4, 10, 27, 78, 231, 691, 2070]",0.012863874435424805
3,0.001,1000,201292,Helen,11,"[2, 3, 4, 9, 24, 26, 75, 77, 229, 686, 2056]",0.012789726257324219
3,0.001,1000,201292,Martin,8,"[2, 3, 6, 17, 49, 144, 429, 1286]",0.012454032897949219
3,0.001,1000,201292,Willie,9,"[2, 3, 6, 15, 16, 45, 133, 397, 1188]",0.012868165969848633
3,0.001,1000,201292,Vicki,8,"[2, 3, 7, 18, 52, 153, 458, 1371]",0.012506961822509766
3,0.001,1000,201292,Robert,12,"[2, 3, 4, 9, 24, 25, 26, 76, 77, 230, 688, 2061]",0.012847185134887695
3,0.001,1000,201292,Johnny,10,"[2, 3, 4, 9, 10, 27, 78, 233, 697, 2090]",0.01267099380493164
3,0.001,1000,201292,John,10,"[2, 3, 4, 9, 25, 26, 76, 225, 674, 2019]",0.012370824813842773
3,0.001,1000,201292,Justin,9,"[2, 3, 6, 15, 17, 49, 144, 431, 1291]",0.012362003326416016
3,0.001,1000,201292,Lois,0,[],0.012362003326416016
3,0.001,1000,201292,Jannie,0,[],0.012362003326416016
3,0.001,1000,201292,Shawn,0,[],0.012362003326416016
3,0.001,1000,201292,Jan,0,[],0.012362003326416016
3,0.001,1000,201292,Saul,0,[],0.012362003326416016
3,0.001,1000,201292,Cristy,0,[],0.012362003326416016
3,0.001,1000,201292,Thelma,0,[],0.012362003326416016
3,0.001,1000,201292,Melba,0,[],0.012362003326416016
3,0.001,1000,201292,Darrell,0,[],0.012362003326416016
3,0.001,1000,201292,Cristina,0,[],0.012362003326416016
3,0.001,1000,201292,Merle,0,[],0.012362003326416016
3,0.001,1000,201292,Joni,0,[],0.012362003326416016
3,0.001,1000,201292,Wm,0,[],0.012362003326416016
3,0.001,1000,201292,Wallace,0,[],0.012362003326416016
3,0.001,1000,201292,Emilia,0,[],0.012362003326416016
3,0.001,1000,201292,Tricia,0,[],0.012362003326416016
3,0.001,1000,201292,Michelle,0,[],0.012362003326416016
3,0.001,1000,201292,Erik,0,[],0.012362003326416016
3,0.001,1000,201292,Marshall,0,[],0.012362003326416016
3,0.001,1000,201292,Gail,0,[],0.012362003326416016
3,0.001,1000,201292,Erik,0,[],0.012362003326416016
3,0.001,1000,201292,Aaron,0,[],0.012362003326416016
3,0.001,1000,201292,Kathleen,0,[],0.012362003326416016
3,0.001,1000,201292,Emma,0,[],0.012362003326416016
3,0.001,1000,201292,Phillip,0,[],0.012362003326416016
3,0.001,1000,201292,Phillip,0,[],0.012362003326416016
3,0.001,1000,201292,Alfonso,0,[],0.012362003326416016
3,0.001,1000,201292,Jonna,0,[],0.012362003326416016
3,0.001,1000,201292,Thelma,0,[],0.012362003326416016
3,0.001,1000,201292,Lenore,0,[],0.012362003326416016
3,0.001,1000,201292,Deanne,0,[],0.012362003326416016
3,0.001,1000,201292,Milton,0,[],0.012362003326416016
3,0.001,1000,201292,Eric,0,[],0.012362003326416016
3,0.001,1000,201292,Raymon,0,[],0.012362003326416016
3,0.001,1000,201292,Lisha,0,[],0.012362003326416016
3,0.001,1000,201292,Julia,0,[],0.012362003326416016
3,0.001,1000,201292,Glen,0,[],0.012362003326416016
3,0.001,1000,201292,Whitney,0,[],0.012362003326416016
3,0.001,1000,201292,Bernice,0,[],0.012362003326416016
3,0.001,1000,201292,Marlene,0,[],0.012362003326416016
3,0.001,1000,201292,Deena,0,[],0.012362003326416016
3,0.001,1000,201292,Emma,0,[],0.012362003326416016
3,0.001,1000,201292,Mildred,0,[],0.012362003326416016
3,0.001,1000,201292,Kellye,0,[],0.012362003326416016
3,0.001,1000,201292,Mardell,0,[],0.012362003326416016
3,0.001,1000,201292,Monte,0,[],0.012362003326416016
3,0.001,1000,201292,Lorraine,0,[],0.012362003326416016
3,0.001,1000,201292,Taryn,0,[],0.012362003326416016
3,0.001,1000,201292,Freddie,0,[],0.012362003326416016
3,0.001,1000,201292,Shandra,0,[],0.012362003326416016
3,0.0001,1000,268394,Jake,8,"[2, 3, 7, 18, 53, 156, 467, 1399]",0.012889862060546875
3,0.0001,1000,268394,Richard,11,"[2, 3, 4, 9, 24, 70, 71, 211, 212, 635, 1904]",0.012858867645263672
3,0.0001,1000,268394,Karen,12,"[2, 3, 6, 7, 8, 21, 22, 23, 67, 199, 596, 1785]",0.012831926345825195
3,0.0001,1000,268394,Pamela,11,"[2, 3, 8, 21, 22, 23, 66, 67, 199, 595, 1782]",0.01301884651184082
3,0.0001,1000,268394,Edwin,9,"[2, 3, 7, 8, 22, 64, 189, 564, 1690]",0.012801170349121094
3,0.0001,1000,268394,Antonia,9,"[2, 3, 4, 9, 24, 71, 212, 633, 1898]",0.012636899948120117
3,0.0001,1000,268394,Rick,8,"[2, 3, 7, 18, 53, 157, 469, 1404]",0.012809991836547852
3,0.0001,1000,268394,Candace,8,"[2, 3, 6, 15, 44, 131, 391, 1172]",0.012700796127319336
3,0.0001,1000,268394,Rosa,9,"[2, 3, 4, 9, 25, 72, 214, 640, 1919]",0.012608051300048828
3,0.0001,1000,268394,Elizabeth,9,"[2, 3, 4, 9, 25, 72, 213, 637, 1909]",0.012701034545898438
3,0.0001,1000,268394,Nicole,9,"[2, 3, 4, 9, 24, 69, 206, 615, 1844]",0.012816190719604492
3,0.0001,1000,268394,Reginald,8,"[2, 3, 8, 21, 60, 179, 536, 1606]",0.01251220703125
3,0.0001,1000,268394,Bonnie,9,"[2, 3, 4, 9, 26, 75, 223, 666, 1996]",0.01282501220703125
3,0.0001,1000,268394,Thomas,10,"[2, 3, 4, 9, 25, 26, 76, 225, 673, 2016]",0.012305259704589844
3,0.0001,1000,268394,Charles,10,"[2, 3, 4, 9, 25, 26, 75, 222, 665, 1993]",0.01239776611328125
3,0.0001,1000,268394,Tania,8,"[2, 3, 6, 16, 47, 140, 419, 1255]",0.01238393783569336
3,0.0001,1000,268394,Martha,8,"[2, 3, 6, 16, 45, 133, 397, 1189]",0.012305259704589844
3,0.0001,1000,268394,Nicolas,8,"[2, 3, 8, 23, 66, 195, 582, 1745]",0.012421846389770508
3,0.0001,1000,268394,Steven,10,"[2, 3, 4, 9, 26, 76, 77, 229, 686, 2055]",0.012753963470458984
3,0.0001,1000,268394,William,10,"[2, 3, 4, 9, 10, 27, 78, 233, 697, 2088]",0.012319087982177734
3,0.0001,1000,268394,Gerald,9,"[2, 3, 4, 9, 25, 74, 220, 657, 1970]",0.01248478889465332
3,0.0001,1000,268394,Catherine,9,"[2, 3, 4, 9, 24, 71, 210, 629, 1885]",0.01221013069152832
3,0.0001,1000,268394,Grace,8,"[2, 3, 7, 18, 51, 152, 454, 1359]",0.012420892715454102
3,0.0001,1000,268394,Antonia,9,"[2, 3, 4, 9, 24, 71, 212, 633, 1898]",0.012375831604003906
3,0.0001,1000,268394,John,10,"[2, 3, 4, 9, 25, 26, 76, 225, 674, 2019]",0.012491941452026367
3,0.0001,1000,268394,Raquel,8,"[2, 3, 6, 16, 47, 140, 418, 1252]",0.012518882751464844
3,0.0001,1000,268394,Ed,8,"[2, 4, 9, 24, 71, 212, 635, 1903]",0.012388229370117188
3,0.0001,1000,268394,William,10,"[2, 3, 4, 9, 10, 27, 78, 233, 697, 2088]",0.01235198974609375
3,0.0001,1000,268394,Garrett,8,"[2, 3, 6, 15, 43, 127, 378, 1132]",0.012607097625732422
3,0.0001,1000,268394,Matthew,9,"[2, 3, 7, 19, 55, 56, 167, 498, 1493]",0.012253999710083008
3,0.0001,1000,268394,Fernando,8,"[2, 3, 7, 18, 52, 154, 459, 1374]",0.012601137161254883
3,0.0001,1000,268394,Lisa,10,"[2, 3, 4, 9, 25, 26, 76, 227, 679, 2036]",0.012447118759155273
3,0.0001,1000,268394,Rosa,9,"[2, 3, 4, 9, 25, 72, 214, 640, 1919]",0.012299060821533203
3,0.0001,1000,268394,Harold,9,"[2, 3, 4, 10, 27, 78, 233, 697, 2089]",0.012819051742553711
3,0.0001,1000,268394,Kenneth,9,"[2, 3, 6, 15, 16, 46, 135, 404, 1210]",0.015817880630493164
3,0.0001,1000,268394,David,11,"[2, 3, 4, 9, 24, 25, 26, 76, 226, 676, 2025]",0.014365196228027344
3,0.0001,1000,268394,Lynn,9,"[2, 3, 8, 22, 65, 192, 193, 577, 1730]",0.013616800308227539
3,0.0001,1000,268394,Avery,9,"[2, 3, 4, 9, 26, 76, 225, 673, 2017]",0.012785196304321289
3,0.0001,1000,268394,Elia,8,"[2, 3, 7, 20, 57, 168, 502, 1503]",0.012578248977661133
3,0.0001,1000,268394,Gloria,9,"[2, 3, 4, 9, 26, 75, 222, 665, 1992]",0.012578964233398438
3,0.0001,1000,268394,Gwendolyn,8,"[2, 3, 8, 21, 60, 177, 530, 1588]",0.012696027755737305
3,0.0001,1000,268394,Betty,9,"[2, 3, 4, 10, 27, 78, 231, 691, 2070]",0.012840986251831055
3,0.0001,1000,268394,Helen,11,"[2, 3, 4, 9, 24, 26, 75, 77, 229, 686, 2056]",0.012561798095703125
3,0.0001,1000,268394,Martin,8,"[2, 3, 6, 17, 49, 144, 429, 1286]",0.012656927108764648
3,0.0001,1000,268394,Willie,9,"[2, 3, 6, 15, 16, 45, 133, 397, 1188]",0.012546062469482422
3,0.0001,1000,268394,Vicki,8,"[2, 3, 7, 18, 52, 153, 458, 1371]",0.012521028518676758
3,0.0001,1000,268394,Robert,12,"[2, 3, 4, 9, 24, 25, 26, 76, 77, 230, 688, 2061]",0.012831926345825195
3,0.0001,1000,268394,Johnny,10,"[2, 3, 4, 9, 10, 27, 78, 233, 697, 2090]",0.012546062469482422
3,0.0001,1000,268394,John,10,"[2, 3, 4, 9, 25, 26, 76, 225, 674, 2019]",0.012539863586425781
3,0.0001,1000,268394,Justin,9,"[2, 3, 6, 15, 17, 49, 144, 431, 1291]",0.012697935104370117
3,0.0001,1000,268394,Lois,0,[],0.012697935104370117
3,0.0001,1000,268394,Jannie,0,[],0.012697935104370117
3,0.0001,1000,268394,Shawn,0,[],0.012697935104370117
3,0.0001,1000,268394,Jan,0,[],0.012697935104370117
3,0.0001,1000,268394,Saul,0,[],0.012697935104370117
3,0.0001,1000,268394,Cristy,0,[],0.012697935104370117
3,0.0001,1000,268394,Thelma,0,[],0.012697935104370117
3,0.0001,1000,268394,Melba,0,[],0.012697935104370117
3,0.0001,1000,268394,Darrell,0,[],0.012697935104370117
3,0.0001,1000,268394,Cristina,0,[],0.012697935104370117
3,0.0001,1000,268394,Merle,0,[],0.012697935104370117
3,0.0001,1000,268394,Joni,0,[],0.012697935104370117
3,0.0001,1000,268394,Wm,0,[],0.012697935104370117
3,0.0001,1000,268394,Wallace,0,[],0.012697935104370117
3,0.0001,1000,268394,Emilia,0,[],0.012697935104370117
3,0.0001,1000,268394,Tricia,0,[],0.012697935104370117
3,0.0001,1000,268394,Michelle,0,[],0.012697935104370117
3,0.0001,1000,268394,Erik,0,[],0.012697935104370117
3,0.0001,1000,268394,Marshall,0,[],0.012697935104370117
3,0.0001,1000,268394,Gail,0,[],0.012697935104370117
3,0.0001,1000,268394,Erik,0,[],0.012697935104370117
3,0.0001,1000,268394,Aaron,0,[],0.012697935104370117
3,0.0001,1000,268394,Kathleen,0,[],0.012697935104370117
3,0.0001,1000,268394,Emma,0,[],0.012697935104370117
3,0.0001,1000,268394,Phillip,0,[],0.012697935104370117
3,0.0001,1000,268394,Phillip,0,[],0.012697935104370117
3,0.0001,1000,268394,Alfonso,0,[],0.012697935104370117
3,0.0001,1000,268394,Jonna,0,[],0.012697935104370117
3,0.0001,1000,268394,Thelma,0,[],0.012697935104370117
3,0.0001,1000,268394,Lenore,0,[],0.012697935104370117
3,0.0001,1000,268394,Deanne,0,[],0.012697935104370117
3,0.0001,1000,268394,Milton,0,[],0.012697935104370117
3,0.0001,1000,268394,Eric,0,[],0.012697935104370117
3,0.0001,1000,268394,Raymon,0,[],0.012697935104370117
3,0.0001,1000,268394,Lisha,0,[],0.012697935104370117
3,0.0001,1000,268394,Julia,0,[],0.012697935104370117
3,0.0001,1000,268394,Glen,0,[],0.012697935104370117
3,0.0001,1000,268394,Whitney,0,[],0.012697935104370117
3,0.0001,1000,268394,Bernice,0,[],0.012697935104370117
3,0.0001,1000,268394,Marlene,0,[],0.012697935104370117
3,0.0001,1000,268394,Deena,0,[],0.012697935104370117
3,0.0001,1000,268394,Emma,0,[],0.012697935104370117
3,0.0001,1000,268394,Mildred,0,[],0.012697935104370117
3,0.0001,1000,268394,Kellye,0,[],0.012697935104370117
3,0.0001,1000,268394,Mardell,0,[],0.012697935104370117
3,0.0001,1000,268394,Monte,0,[],0.012697935104370117
3,0.0001,1000,268394,Lorraine,0,[],0.012697935104370117
3,0.0001,1000,268394,Taryn,0,[],0.012697935104370117
3,0.0001,1000,268394,Freddie,0,[],0.012697935104370117
3,0.0001,1000,268394,Shandra,0,[],0.012697935104370117
3,1e-05,1000,335482,Jake,8,"[2, 3, 7, 18, 53, 156, 467, 1399]",0.01263880729675293
3,1e-05,1000,335482,Richard,11,"[2, 3, 4, 9, 24, 70, 71, 211, 212, 635, 1904]",0.01261281967163086
3,1e-05,1000,335482,Karen,12,"[2, 3, 6, 7, 8, 21, 22, 23, 67, 199, 596, 1785]",0.012664079666137695
3,1e-05,1000,335482,Pamela,11,"[2, 3, 8, 21, 22, 23, 66, 67, 199, 595, 1782]",0.01267385482788086
3,1e-05,1000,335482,Edwin,9,"[2, 3, 7, 8, 22, 64, 189, 564, 1690]",0.012502670288085938
3,1e-05,1000,335482,Antonia,9,"[2, 3, 4, 9, 24, 71, 212, 633, 1898]",0.01246786117553711
3,1e-05,1000,335482,Rick,8,"[2, 3, 7, 18, 53, 157, 469, 1404]",0.01285696029663086
3,1e-05,1000,335482,Candace,8,"[2, 3, 6, 15, 44, 131, 391, 1172]",0.012727975845336914
3,1e-05,1000,335482,Rosa,9,"[2, 3, 4, 9, 25, 72, 214, 640, 1919]",0.012761116027832031
3,1e-05,1000,335482,Elizabeth,9,"[2, 3, 4, 9, 25, 72, 213, 637, 1909]",0.01407003402709961
3,1e-05,1000,335482,Nicole,9,"[2, 3, 4, 9, 24, 69, 206, 615, 1844]",0.01426386833190918
3,1e-05,1000,335482,Reginald,8,"[2, 3, 8, 21, 60, 179, 536, 1606]",0.014251947402954102
3,1e-05,1000,335482,Bonnie,9,"[2, 3, 4, 9, 26, 75, 223, 666, 1996]",0.014129161834716797
3,1e-05,1000,335482,Thomas,10,"[2, 3, 4, 9, 25, 26, 76, 225, 673, 2016]",0.013415098190307617
3,1e-05,1000,335482,Charles,10,"[2, 3, 4, 9, 25, 26, 75, 222, 665, 1993]",0.012917041778564453
3,1e-05,1000,335482,Tania,8,"[2, 3, 6, 16, 47, 140, 419, 1255]",0.012761831283569336
3,1e-05,1000,335482,Martha,8,"[2, 3, 6, 16, 45, 133, 397, 1189]",0.012767791748046875
3,1e-05,1000,335482,Nicolas,8,"[2, 3, 8, 23, 66, 195, 582, 1745]",0.01283407211303711
3,1e-05,1000,335482,Steven,10,"[2, 3, 4, 9, 26, 76, 77, 229, 686, 2055]",0.012922048568725586
3,1e-05,1000,335482,William,10,"[2, 3, 4, 9, 10, 27, 78, 233, 697, 2088]",0.013216018676757812
3,1e-05,1000,335482,Gerald,9,"[2, 3, 4, 9, 25, 74, 220, 657, 1970]",0.012968063354492188
3,1e-05,1000,335482,Catherine,9,"[2, 3, 4, 9, 24, 71, 210, 629, 1885]",0.012938737869262695
3,1e-05,1000,335482,Grace,8,"[2, 3, 7, 18, 51, 152, 454, 1359]",0.013130903244018555
3,1e-05,1000,335482,Antonia,9,"[2, 3, 4, 9, 24, 71, 212, 633, 1898]",0.013566017150878906
3,1e-05,1000,335482,John,10,"[2, 3, 4, 9, 25, 26, 76, 225, 674, 2019]",0.013210773468017578
3,1e-05,1000,335482,Raquel,8,"[2, 3, 6, 16, 47, 140, 418, 1252]",0.012994050979614258
3,1e-05,1000,335482,Ed,8,"[2, 4, 9, 24, 71, 212, 635, 1903]",0.012650012969970703
3,1e-05,1000,335482,William,10,"[2, 3, 4, 9, 10, 27, 78, 233, 697, 2088]",0.012529850006103516
3,1e-05,1000,335482,Garrett,8,"[2, 3, 6, 15, 43, 127, 378, 1132]",0.012741804122924805
3,1e-05,1000,335482,Matthew,9,"[2, 3, 7, 19, 55, 56, 167, 498, 1493]",0.012685775756835938
3,1e-05,1000,335482,Fernando,8,"[2, 3, 7, 18, 52, 154, 459, 1374]",0.012556076049804688
3,1e-05,1000,335482,Lisa,10,"[2, 3, 4, 9, 25, 26, 76, 227, 679, 2036]",0.01259613037109375
3,1e-05,1000,335482,Rosa,9,"[2, 3, 4, 9, 25, 72, 214, 640, 1919]",0.012515068054199219
3,1e-05,1000,335482,Harold,9,"[2, 3, 4, 10, 27, 78, 233, 697, 2089]",0.013324975967407227
3,1e-05,1000,335482,Kenneth,9,"[2, 3, 6, 15, 16, 46, 135, 404, 1210]",0.012408018112182617
3,1e-05,1000,335482,David,11,"[2, 3, 4, 9, 24, 25, 26, 76, 226, 676, 2025]",0.012382030487060547
3,1e-05,1000,335482,Lynn,9,"[2, 3, 8, 22, 65, 192, 193, 577, 1730]",0.012499809265136719
3,1e-05,1000,335482,Avery,9,"[2, 3, 4, 9, 26, 76, 225, 673, 2017]",0.012397050857543945
3,1e-05,1000,335482,Elia,8,"[2, 3, 7, 20, 57, 168, 502, 1503]",0.012362957000732422
3,1e-05,1000,335482,Gloria,9,"[2, 3, 4, 9, 26, 75, 222, 665, 1992]",0.012743949890136719
3,1e-05,1000,335482,Gwendolyn,8,"[2, 3, 8, 21, 60, 177, 530, 1588]",0.01244497299194336
3,1e-05,1000,335482,Betty,9,"[2, 3, 4, 10, 27, 78, 231, 691, 2070]",0.012519121170043945
3,1e-05,1000,335482,Helen,11,"[2, 3, 4, 9, 24, 26, 75, 77, 229, 686, 2056]",0.012709856033325195
3,1e-05,1000,335482,Martin,8,"[2, 3, 6, 17, 49, 144, 429, 1286]",0.012485027313232422
3,1e-05,1000,335482,Willie,9,"[2, 3, 6, 15, 16, 45, 133, 397, 1188]",0.01261591911315918
3,1e-05,1000,335482,Vicki,8,"[2, 3, 7, 18, 52, 153, 458, 1371]",0.012659072875976562
3,1e-05,1000,335482,Robert,12,"[2, 3, 4, 9, 24, 25, 26, 76, 77, 230, 688, 2061]",0.012501955032348633
3,1e-05,1000,335482,Johnny,10,"[2, 3, 4, 9, 10, 27, 78, 233, 697, 2090]",0.012672901153564453
3,1e-05,1000,335482,John,10,"[2, 3, 4, 9, 25, 26, 76, 225, 674, 2019]",0.01225590705871582
3,1e-05,1000,335482,Justin,9,"[2, 3, 6, 15, 17, 49, 144, 431, 1291]",0.012574195861816406
3,1e-05,1000,335482,Lois,0,[],0.012574195861816406
3,1e-05,1000,335482,Jannie,0,[],0.012574195861816406
3,1e-05,1000,335482,Shawn,0,[],0.012574195861816406
3,1e-05,1000,335482,Jan,0,[],0.012574195861816406
3,1e-05,1000,335482,Saul,0,[],0.012574195861816406
3,1e-05,1000,335482,Cristy,0,[],0.012574195861816406
3,1e-05,1000,335482,Thelma,0,[],0.012574195861816406
3,1e-05,1000,335482,Melba,0,[],0.012574195861816406
3,1e-05,1000,335482,Darrell,0,[],0.012574195861816406
3,1e-05,1000,335482,Cristina,0,[],0.012574195861816406
3,1e-05,1000,335482,Merle,0,[],0.012574195861816406
3,1e-05,1000,335482,Joni,0,[],0.012574195861816406
3,1e-05,1000,335482,Wm,0,[],0.012574195861816406
3,1e-05,1000,335482,Wallace,0,[],0.012574195861816406
3,1e-05,1000,335482,Emilia,0,[],0.012574195861816406
3,1e-05,1000,335482,Tricia,0,[],0.012574195861816406
3,1e-05,1000,335482,Michelle,0,[],0.012574195861816406
3,1e-05,1000,335482,Erik,0,[],0.012574195861816406
3,1e-05,1000,335482,Marshall,0,[],0.012574195861816406
3,1e-05,1000,335482,Gail,0,[],0.012574195861816406
3,1e-05,1000,335482,Erik,0,[],0.012574195861816406
3,1e-05,1000,335482,Aaron,0,[],0.012574195861816406
3,1e-05,1000,335482,Kathleen,0,[],0.012574195861816406
3,1e-05,1000,335482,Emma,0,[],0.012574195861816406
3,1e-05,1000,335482,Phillip,0,[],0.012574195861816406
3,1e-05,1000,335482,Phillip,0,[],0.012574195861816406
3,1e-05,1000,335482,Alfonso,0,[],0.012574195861816406
3,1e-05,1000,335482,Jonna,0,[],0.012574195861816406
3,1e-05,1000,335482,Thelma,0,[],0.012574195861816406
3,1e-05,1000,335482,Lenore,0,[],0.012574195861816406
3,1e-05,1000,335482,Deanne,0,[],0.012574195861816406
3,1e-05,1000,335482,Milton,0,[],0.012574195861816406
3,1e-05,1000,335482,Eric,0,[],0.012574195861816406
3,1e-05,1000,335482,Raymon,0,[],0.012574195861816406
3,1e-05,1000,335482,Lisha,0,[],0.012574195861816406
3,1e-05,1000,335482,Julia,0,[],0.012574195861816406
3,1e-05,1000,335482,Glen,0,[],0.012574195861816406
3,1e-05,1000,335482,Whitney,0,[],0.012574195861816406
3,1e-05,1000,335482,Bernice,0,[],0.012574195861816406
3,1e-05,1000,335482,Marlene,0,[],0.012574195861816406
3,1e-05,1000,335482,Deena,0,[],0.012574195861816406
3,1e-05,1000,335482,Emma,0,[],0.012574195861816406
3,1e-05,1000,335482,Mildred,0,[],0.012574195861816406
3,1e-05,1000,335482,Kellye,0,[],0.012574195861816406
3,1e-05,1000,335482,Mardell,0,[],0.012574195861816406
3,1e-05,1000,335482,Monte,0,[],0.012574195861816406
3,1e-05,1000,335482,Lorraine,0,[],0.012574195861816406
3,1e-05,1000,335482,Taryn,0,[],0.012574195861816406
3,1e-05,1000,335482,Freddie,0,[],0.012574195861816406
3,1e-05,1000,335482,Shandra,0,[],0.012574195861816406
3,1e-06,1000,402584,Jake,8,"[2, 3, 7, 18, 53, 156, 467, 1399]",0.012896060943603516
3,1e-06,1000,402584,Richard,11,"[2, 3, 4, 9, 24, 70, 71, 211, 212, 635, 1904]",0.012752771377563477
3,1e-06,1000,402584,Karen,12,"[2, 3, 6, 7, 8, 21, 22, 23, 67, 199, 596, 1785]",0.01264810562133789
3,1e-06,1000,402584,Pamela,11,"[2, 3, 8, 21, 22, 23, 66, 67, 199, 595, 1782]",0.012514114379882812
3,1e-06,1000,402584,Edwin,9,"[2, 3, 7, 8, 22, 64, 189, 564, 1690]",0.012248039245605469
3,1e-06,1000,402584,Antonia,9,"[2, 3, 4, 9, 24, 71, 212, 633, 1898]",0.012362003326416016
3,1e-06,1000,402584,Rick,8,"[2, 3, 7, 18, 53, 157, 469, 1404]",0.012506961822509766
